country,id,q1_term_positions,q1_no_term,q1_local_accessibility,q1_micro_accessibility,q1_neighbourhood_accessibility,q1_walking_accessibility,q1_non_motorized_accessibility,q1_active_accessibility,q1_accessibility_by_proximity,q1_proximity_based_accessibility,q1_active_travel_or_human_powered_transportation,q1_pedestrian_accessibility,q1_bicycle_accessibility,q1_short_based_accessibility,q1_urban_accessibility,q1_sustainable_accessibility,q1_other,q2_other_term,q3_term_comment,q4_nearby_distance,q5_jobs,q5_pre_primary_schools,q5_primary_schools,q5_high_schools,q5_higher_education_facilities,q5_hospitals,q5_pharmacies,q5_general_practitioner_medical_doctor,q5_sports_facilities_a_place_to_practice_sports,q5_parks_green_spaces,q5_playground,q5_banks_atm,q5_restaurants_cafes,q5_food_shopping,q5_non_food_shopping,q5_cinema_theater_other_cultural_facilities,q5_post_office_pick_up_points,q5_beauty_salon,q6_jobs2,q6_pre_primary_schools2,q6_primary_schools2,q6_high_schools2,q6_higher_education_facilities2,q6_hospitals2,q6_pharmacies2,q6_general_practitioner_medical_doctor_2,q6_sports_facilities_a_place_to_practice_sports_2,q6_parks_green_spaces2,q6_playground2,q6_banks_atm2,q6_restaurants_cafes2,q6_food_shopping2,q6_non_food_shopping2,q6_cinema_theater_other_cultural_facilities2,q6_post_office_pick_up_points2,q6_beauty_salon2,q7_any_additional_activity,q8_additional_activity,q9_reasonable_time_to_additional_activity,q10_professional_activity_positions,q10_political_responsibilities_politicians_decision_makers,q10_technical_responsibilities_planners,q10_consultant_responsibilities,q10_other_responsibilities,q11_importance_proximity_profession,q12_professional_field_positions,q12_urban_planning_land_use_planning_spatial_planning,q12_transport_planning_traffic_planning_traffic_engineering,q12_any_other_professional_field,q13_other_professional_field,q14_city_size_positions,q14_megacities_above_10_000_000_inhabitants,q14_very_large_cities_between_500_000_and_10_000_000_inhabitants,q14_large_cities_between_250_000_and_500_000_inhabitants,q14_medium_cities_between_100_000_and_250_000_inhabitants,q14_small_cities_100_000_inhabitants,q15_city,age,sex
BRAZIL,61,2;1;,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Imagino que o conceito de proximidade, em mobilidade, precisa estar relacionado com o modo de transporte utilizado. Não ficou claro no conceito. Um local próximo, para viagem a pé, seria em torno de 500 a 800 m. De bicicleta, já poderia ser talvez 2 km. Viagens motorizadas já podem ter distâncias maiores, e serem consideradas ""próximas"", e na escala de bairro. Tive essa dúvida ao responder a questão 4, que considera, na maioria, viagens a pé, e a última viagens por automóvel.",2,4,5,5,4,2,2,5,5,2,3,4,2,2,5,1,1,1,1,5,2,2,3,5,5,2,2,6,3,2,6,6,2,6,6,6,7,Não,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Belo Horizonte/Minas Gerais,3,1
BRAZIL,62,2;,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,5,5,5,3,3,3,4,4,3,3,3,5,3,5,2,2,3,4,2,2,2,4,4,4,3,3,4,4,4,2,4,2,5,5,4,3,Não,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Belo Horizonte,4,1
BRAZIL,63,8;,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,4,5,4,4,4,4,4,4,2,3,3,2,4,4,2,2,2,2,2,3,3,3,3,2,2,2,4,5,4,5,5,4,5,5,6,5,Não,,,2;1;,1,1,0,0,5,2;,0,1,0,,4;,0,0,0,1,0,Dourados/MS,1,2
BRAZIL,64,1;4;13;2;9;,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,,,5,5,5,5,3,3,3,5,5,4,4,5,3,4,3,2,2,2,1,3,2,2,3,4,4,2,2,2,2,1,5,4,4,5,5,5,5,Não,,,2;,0,1,0,0,5,2;,0,1,0,,3;,0,0,1,0,0,Palmas/TO,3,2
BRAZIL,65,2;5;6;9;11;14;,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,,,1,5,5,4,4,2,3,5,4,5,4,4,2,4,5,3,4,3,4,3,1,1,2,5,4,2,2,3,3,3,4,2,1,3,4,4,1,Não,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Caxias do Sul/RS,2,1
BRAZIL,66,1;,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,5,5,5,3,3,5,5,5,4,4,5,3,3,4,2,2,2,3,2,2,2,4,4,1,1,2,3,3,2,3,4,4,4,4,4,3,Sim,"Atividades de auto conhecimento, espiritualidade ou religiosidade",10min,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Caxias do Sul - RS,2,2
BRAZIL,67,4;2;5;,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,4,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,2,1,2,Não,,,2;,0,1,0,0,5,2;1;,1,1,0,,1,1,0,0,0,0,São Paulo,3,1
BRAZIL,68,1;4;9;11;,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,,,2,2,4,4,4,3,4,5,4,4,4,4,3,4,5,4,4,3,3,6,3,2,2,4,3,1,2,2,2,1,2,1,1,2,2,3,3,Sim,Igrejas. Familiares.,15min,2;,0,1,0,0,4,2;,0,1,0,,1,1,0,0,0,0,"São Paulo, SP",2,1
BRAZIL,69,4;9;11;13;,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,,,3,3,5,4,3,1,3,4,3,2,3,4,3,2,3,1,2,1,1,4,2,2,4,6,5,4,3,6,3,3,5,5,5,6,6,6,7,Não,,,1;2;,1,1,0,0,4,2;,0,1,0,,3;,0,0,1,0,0,SECRETARIA MUNICIPAL DE TRANSPORTE E  TRÂNSITO DE PELOTAS,5,1
BRAZIL,70,1;4;5;12;14;6;9;,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,,,3,5,5,5,3,2,2,5,4,1,5,5,5,5,5,2,4,4,1,3,1,2,3,4,3,1,2,3,2,2,1,1,2,4,4,2,5,Não,,,2;,0,1,0,0,5,1;2;,1,1,0,,2;,0,1,0,0,0,Santo André - SP,3,2
BRAZIL,71,4;,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,2,5,4,5,5,4,5,4,4,4,3,3,4,4,4,5,4,4,4,4,2,1,3,4,2,2,2,4,5,3,2,2,2,5,4,4,4,Não,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Fortaleza,4,1
BRAZIL,72,2;,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,5,5,4,4,3,3,4,3,4,3,3,4,3,4,2,2,2,4,4,4,4,4,4,4,4,4,2,4,4,3,4,2,4,5,6,3,Não,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Fortaleza,2,2
BRAZIL,73,1;4;2;5;6;7;8;9;10;11;14;,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,,,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,5,4,4,5,5,5,4,5,5,4,5,5,5,5,Não,,,1;2;,1,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Rio de Janeiro,2,1
BRAZIL,74,13;4;,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,3,4,4,4,4,3,4,5,5,3,4,4,1,2,3,3,2,4,3,5,3,3,5,6,1,1,1,2,2,1,3,4,1,3,4,2,3,Não,,,2;,0,1,0,0,5,2;,0,1,0,,1,1,0,0,0,0,Rio de Janeiro,2,2
BRAZIL,75,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,5,2,2,2,2,4,4,4,4,5,2,1,3,3,2,3,1,3,5,2,3,4,5,3,1,2,3,1,1,7,2,2,2,4,7,2,Não,,,2;,0,1,0,0,3,2;,0,1,0,,1,1,0,0,0,0,Rio de Janeiro,2,1
BRAZIL,76,1;9;,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Aqui fala-se muito de proximidade aos serviços ou cidade policentrica.,3,4,5,4,4,3,5,4,5,4,4,5,4,3,5,3,4,4,3,4,2,3,4,4,1,3,1,3,3,2,4,4,3,4,3,3,3,Não,,,2;,0,1,0,0,3,2;,0,1,0,,3;,0,0,1,0,0,São José dos Pinhais,2,1
BRAZIL,77,6;7;9;,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,,"Accessibility by Proximity são destinos situados a uma distância de mais ou menos 800 m do ponto de origem do deslocamento,",2,5,5,5,5,5,5,5,5,3,3,3,3,2,3,3,2,2,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,5,5,5,Não,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Fortaleza / CE.,6,1
BRAZIL,78,4;5;6;11;,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,,"Utilizamos o termo Walking Accessibility ou bicicleta para referimos as condições da infraestrutura de apoio, e o termos modo/mobilidade ativa a pé por bicicleta ou modos não motorizados para o uso do modal.",1,5,5,5,4,3,3,4,5,5,4,5,2,4,5,3,3,1,4,2,1,1,2,4,3,2,2,2,5,1,5,2,1,4,4,5,1,Não,,,2;,0,1,0,0,5,1;,1,0,0,,3;,0,0,1,0,0,"Palmas, Tocantins",3,1
BRAZIL,79,9;,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,3,1,5,5,5,3,3,5,5,5,3,5,1,3,5,3,1,3,3,5,4,4,4,5,4,4,4,5,5,4,7,5,4,4,5,4,5,Não,,,2;,0,1,0,0,4,2;,0,1,0,,2;,0,1,0,0,0,São José dos Campos / SP,3,1
BRAZIL,80,1;3;15;,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,incentivar as centralidades,,2,4,4,4,4,3,3,5,4,4,3,4,3,3,5,3,3,3,3,4,3,3,3,4,2,1,1,3,3,2,3,3,1,3,3,3,3,Não,,,1;2;,1,1,0,0,4,2;1;,1,1,0,,4;,0,0,0,1,0,Novo Hamburgo/RS,4,2
BRAZIL,81,1;2;4;6;9;11;,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,,,3,3,5,4,3,3,4,5,5,5,4,5,5,4,5,3,4,3,4,6,3,4,5,6,3,2,2,3,4,2,2,3,2,3,3,3,2,Não,,,2;,0,1,0,0,4,2;,0,1,0,,1,1,0,0,0,0,Rio de Janeiro/RJ,2,1
BRAZIL,82,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Não utilizo uma expressão específica. Normalmente trato como ""disponibilidade de acesso a serviços no bairro"" ou ""mistura de usos no bairro"".",3,3,5,4,3,1,1,5,5,4,5,5,1,4,4,3,1,1,1,5,3,3,3,6,5,3,4,3,2,2,3,2,3,3,5,5,5,Sim,Academias,15min,2;,0,1,0,0,4,1;,1,0,0,,3;,0,0,1,0,0,Palmas/Tocantins,2,1
BRAZIL,83,2;1;11;4;,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,,,2,2,5,5,2,1,2,5,2,2,5,5,1,3,5,1,2,1,2,3,1,2,3,5,4,3,4,5,3,3,4,3,3,5,4,5,2,Não,,,2;1;,1,1,0,0,4,2;,0,1,0,,2;,0,1,0,0,0,Recife,4,2
BRAZIL,84,3;4;6;5;13;,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,,"A palavra acessibilidade ainda remete muito ao conceito de acessibilidade universal, por isso acabo usando mais a palavra acesso do que acessibilidade para as pessoas entenderem melhor.",1,2,5,5,3,3,3,5,5,3,4,4,3,4,5,4,4,4,2,5,3,3,5,5,4,2,3,4,4,3,3,5,3,4,4,4,4,Não,,,1;2;,1,1,0,0,5,2;,0,1,0,,1,1,0,0,0,0,Rio de Janeiro,2,1
BRAZIL,85,2;15;,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,micro mobilidade,Atualmente muito focada no PCD (cadeirante) ignorando os pedestres com mobilidade reduzida e carrinhos de bebês,1,5,5,5,5,5,5,5,5,3,3,5,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,5,5,3,5,5,4,5,5,5,5,Não,,,1;,1,0,0,0,5,2;,0,1,0,,3;,0,0,1,0,0,Jacareí-SP,3,1
BRAZIL,86,6;9;4;2;1;,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,,,3,5,5,5,5,4,4,5,5,4,4,4,4,4,5,3,4,3,3,5,2,2,2,5,5,3,3,3,3,2,4,4,2,5,5,6,5,Não,,,1;2;,1,1,0,0,5,2;,0,1,0,,4;,0,0,0,1,0,Jacareí/SP,2,2
BRAZIL,87,13;,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,3,5,5,3,1,5,3,4,1,3,5,1,3,3,3,1,1,2,5,2,2,5,6,2,5,4,7,7,3,7,7,7,7,7,7,6,Não,,,2;,0,1,0,0,5,1;,1,0,0,,2;,0,1,0,0,0,Curitiba PR,5,1
BRAZIL,88,8;7;9;12;11;4;,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,,,4,5,5,4,3,2,1,3,3,5,4,1,1,1,3,2,1,1,3,5,2,2,2,6,7,5,5,2,2,2,7,7,4,6,6,6,2,Não,,,1;2;3;,1,1,1,0,5,2;,0,1,0,,4;2;,0,1,0,1,0,Contagem MG ; Lavras MG,3,1
BRAZIL,89,4;1;5;13;,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,,3,2,4,3,3,2,3,5,3,4,4,5,4,5,5,5,2,2,4,4,4,4,4,5,5,1,4,4,3,1,2,1,1,2,5,5,2,Sim,academia de ginástica,10min,2;,0,1,0,0,3,2;1;,1,1,0,,2;,0,1,0,0,0,Brasilia,4,1
BRAZIL,90,1;6;7;4;5;,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,3,3,5,5,5,4,5,5,4,3,3,4,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,5,5,3,5,5,5,5,5,5,5,Não,,,2;,0,1,0,0,3,1;,1,0,0,,2;,0,1,0,0,0,Distrito Federal,2,2
BRAZIL,91,2;1;,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Me chamou atenção, porque hoje com a tecnologia NFC quando falamos em aproximação para algo ao alcance das mãos.  Como o conceito de pagamento por aproximação é tão recorrente no dia a dia, a minha primeira impressão é de que proximidade hoje possa ser entendido como algo muito imediato.
",1,3,5,4,3,2,4,3,4,4,4,5,2,3,4,2,2,3,4,6,1,2,3,5,3,4,2,2,2,2,5,2,2,4,5,4,2,Não,,,2;3;,0,1,1,0,3,1;,1,0,0,,2;,0,1,0,0,0,Porto Alegre,3,1
BRAZIL,92,4;5;,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,5,5,5,5,3,3,3,5,5,4,5,4,4,4,5,3,3,3,2,5,3,3,5,5,5,2,3,5,4,3,3,3,2,5,5,3,3,Não,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,"Porto Alegre, RS",4,2
BRAZIL,93,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,5,5,5,5,3,3,4,3,2,3,4,3,5,5,5,3,2,3,2,2,2,2,5,4,2,4,3,3,2,5,3,1,3,5,6,5,Não,,,2;,0,1,0,0,5,3;,0,0,1,transporte público,2;,0,1,0,0,0,Porto Alegre,3,2
BRAZIL,94,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,5,5,5,5,3,3,4,3,2,3,4,3,5,5,5,3,2,3,2,2,2,2,5,4,2,4,3,3,2,5,3,1,3,5,6,5,Não,,,2;,0,1,0,0,5,3;,0,0,1,transporte público,2;,0,1,0,0,0,Porto Alegre,3,2
BRAZIL,95,1;4;,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1,3,5,5,3,2,3,5,4,4,5,5,5,5,5,5,3,4,5,4,1,1,3,4,4,1,3,2,2,1,1,1,1,2,3,3,1,Não,,,2;,0,1,0,0,5,1;,1,0,0,,2;,0,1,0,0,0,Brasília,3,2
BRAZIL,96,9;,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,4,4,4,3,3,2,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,Não,,,2;,0,1,0,0,4,2;,0,1,0,,3;,0,0,1,0,0,Piracicaba,3,1
BRAZIL,97,6;9;,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Mobilidade Ativa,,3,5,3,3,4,2,2,4,4,5,4,5,3,4,5,2,3,1,3,3,1,2,4,5,4,1,1,1,2,1,2,1,1,3,2,4,4,Não,,,1;,1,0,0,0,4,2;,0,1,0,Mobilidade Urbana,2;,0,1,0,0,0,Porto Alegre,5,1
BRAZIL,98,4;3;,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,2,5,4,4,4,5,5,4,4,5,4,4,4,4,5,4,4,4,4,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,Não,,,2;,0,1,0,0,5,2;,0,1,0,,3;,0,0,1,0,0,Jundiaí/SP,1,1
BRAZIL,99,4;5;6;2;1;9;14;,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,,,2,5,4,4,4,2,4,3,4,4,5,5,3,4,3,3,1,1,2,3,3,3,3,5,2,3,2,2,2,2,3,4,4,4,5,5,4,Não,,,2;,0,1,0,0,5,1;,1,0,0,,4;,0,0,0,1,0,Cachoeiro de Itapemirim - ES,4,1
BRAZIL,100,1;3;7;2;4;5;,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,,,4,5,5,4,3,1,4,5,5,3,4,5,3,3,4,4,2,3,2,4,2,2,4,7,3,2,3,5,2,1,3,5,2,3,6,4,3,Não,,,2;,0,1,0,0,3,2;,0,1,0,,1,1,0,0,0,0,São Paulo / SP,5,1
BRAZIL,101,4;,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,acho importante os termos que sempre estão mudando mas penso que o mais importante seria realizar as políticas públicas inerentes ao assunto,1,4,5,5,4,3,5,5,5,4,3,4,2,2,4,4,3,3,2,3,2,2,3,4,2,2,2,3,3,2,3,4,3,3,4,4,4,Não,,,2;,0,1,0,0,5,2;,0,1,0,,3;,0,0,1,0,0,anápolis/go,5,1
BRAZIL,102,2;3;4;5;6;13;9;15;,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,"Mobilidade ativa, acessiva e sustentável.","A universalização do acesso à cidade requer a concepção de espaços e usos não excludentes. No decorrer de décadas, o termo inclusão passou a ser associado ao conceito de cotas. Nas cidades, inclusão não pode estar associada à destinação de usos acessíveis a espaços segregados. Cidades que se proponham ao cumprimento de sua função social precisam ser cidades não excludentes, ou seja, acessíveis e sustentáveis de forma global. E os modos ativos de circulação têm muito potencial de contribuição nesse sentido, por isso é tão relevante a sua priorização no pensamento de cidade.",2,2,5,5,3,1,3,5,4,4,5,5,3,4,5,3,2,2,3,5,1,2,3,5,4,1,2,2,3,1,2,3,1,2,4,3,2,Sim,Serviços públicos e cartoriais.,15min,2;3;,0,1,1,0,5,1;,1,0,0,,3;,0,0,1,0,0,Vitória (ES),3,1
BRAZIL,103,2;,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,2,5,5,3,2,3,5,5,3,5,5,2,3,3,3,4,2,2,5,1,1,3,5,3,1,1,3,1,1,5,4,3,4,4,5,5,Não,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Campinas/SP,3,1
BRAZIL,104,1;3;4;6;8;12;13;,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,,,3,1,1,1,1,5,4,1,2,5,1,1,5,2,1,1,5,4,1,1,1,1,2,5,6,2,1,5,1,1,6,1,1,1,5,1,1,Não,,,1;2;,1,1,0,0,5,1;2;,1,1,0,,1,1,0,0,0,0,Ribeirão Preto,1,2
BRAZIL,105,4;6;5;11;1;,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,,,3,4,5,5,4,3,4,5,5,5,5,5,4,4,5,4,4,4,4,4,2,3,3,4,4,1,2,1,1,1,2,2,1,3,4,3,3,Sim,Pet shop,15min,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Fortaleza/Ceará,2,1
BRAZIL,106,1;4;14;,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,4,3,3,3,3,3,4,4,4,3,3,3,3,4,4,4,4,3,3,4,4,4,4,4,2,3,2,3,3,3,3,3,3,3,3,2,3,Não,,,2;,0,1,0,0,4,2;,0,1,0,,2;,0,1,0,0,0,FORTALEZA/CEARA,4,1
BRAZIL,107,9;4;6;,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,,,1,5,5,5,5,5,5,4,5,4,5,5,4,4,4,4,4,4,4,5,3,4,4,4,2,2,2,4,3,2,2,3,1,1,3,2,2,Não,,,2;,0,1,0,0,5,1;,1,0,0,,3;,0,0,1,0,0,Fortaleza CE,2,2
BRAZIL,108,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,3,5,4,4,3,3,5,4,4,5,5,2,5,5,3,3,2,5,5,2,3,3,5,5,1,1,3,2,2,4,1,1,3,3,4,1,Não,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Ceará,2,1
BRAZIL,109,2;,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,2,5,5,5,2,4,5,4,5,2,5,5,5,5,3,3,4,5,6,2,2,3,6,4,2,4,2,5,1,1,2,1,3,4,3,3,Não,,,1;2;,1,1,0,0,5,2;,0,1,0,,1,1,0,0,0,0,Rio de Janeiro - RJ,4,1
BRAZIL,110,1;2;3;4;5;6;7;10;11;12;14;,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,,,3,5,4,4,3,3,3,5,4,5,4,5,4,5,5,4,3,4,4,3,3,3,4,5,4,2,3,2,3,1,3,2,3,3,4,3,3,Não,,,2;,0,1,0,0,5,1;2;,1,1,0,,2;,0,1,0,0,0,Curitiba PR,4,2
BRAZIL,111,9;,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,5,5,3,3,3,5,5,2,5,1,4,4,3,1,4,2,2,1,1,5,2,2,2,4,3,1,2,2,3,2,3,5,3,4,5,5,3,Sim,Religiosa,15min,2;,0,1,0,0,5,2;,0,1,0,,3;,0,0,1,0,0,Aracaju/SE,4,1
BRAZIL,112,2;1;3;6;4;5;13;7;9;10;,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,"a Accessibility by Proximity é a micromobilidade, acessos da atividades cotidianas e necessárias no bairro.",2,5,5,5,5,4,5,5,5,4,4,4,4,4,5,3,3,3,4,5,4,5,5,5,3,4,3,5,4,4,4,5,4,5,5,5,5,Não,,,2;,0,1,0,0,5,1;3;,1,0,1,mobilidade urbana,2;,0,1,0,0,0,GOIÂNIA/GO,5,2
BRAZIL,113,1;7;11;13;,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Não,,,1;2;,1,1,0,0,5,2;3;,0,1,1,Planejamento de compras e controle de frota,3;,0,0,1,0,0,Limeira/sp,2,2
BRAZIL,114,15;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Acesso local,,4,3,5,5,5,4,4,5,5,4,4,4,3,3,4,3,3,3,3,5,2,2,2,4,4,2,2,4,4,4,5,4,2,4,5,4,3,Não,,,2;,0,1,0,0,5,2;,0,1,0,,3;,0,0,1,0,0,Gravataí/ RS,3,2
BRAZIL,115,6;9;13;,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Não,,,3;2;4s;,0,1,1,0,5,1;2;,1,1,0,,3;,0,0,1,0,0,Macaé/RJ,2,2
BRAZIL,116,10;14;13;5;1;,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,,"O mais comum envolve os conceitos de ""Centralidades"", que se tornam acessíveis aos cidadãos mais próximos e oferecem os serviços essenciais sem a necessidade de maiores deslocamentos.",3,4,5,4,3,3,3,4,5,3,3,3,3,3,4,3,2,2,3,4,3,4,5,5,5,4,3,5,5,5,5,5,5,6,7,7,6,Não,,,2;3;,0,1,1,0,4,2;,0,1,0,,3;,0,0,1,0,0,Caxias do Sul RS,4,1
BRAZIL,117,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,5,5,4,4,4,5,5,4,4,5,4,4,5,4,4,4,4,5,2,2,3,5,4,2,3,4,4,2,4,3,2,3,4,4,3,Não,,,2;,0,1,0,0,5,2;,0,1,0,,3;,0,0,1,0,0,Praia Grande/SP,2,1
BRAZIL,118,2;9;1;,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,3,2,5,4,4,3,4,5,5,5,5,5,4,3,5,3,4,3,2,5,3,3,4,5,4,3,3,3,4,3,4,5,3,4,3,4,5,Não,,,2;,0,1,0,0,5,2;1;,1,1,0,,3;,0,0,1,0,0,Niterói - RJ,2,2
BRAZIL,119,1;2;3;4;5;6;7;8;9;11;12;13;14;,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,,,2,3,5,5,4,3,5,5,5,5,3,4,4,2,4,2,3,3,2,6,2,2,3,4,3,5,2,3,3,3,3,5,3,4,4,4,7,Não,,,2;,0,1,0,0,5,2;,0,1,0,,2;,0,1,0,0,0,Santo André,4,1
BRAZIL,120,1;,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,4,5,5,4,4,4,4,5,5,5,5,5,4,5,4,4,3,4,3,1,2,3,3,3,3,3,3,2,1,2,3,3,3,3,4,4,Não,,,2;,0,1,0,0,4,2;,0,1,0,,12;3;4;,0,0,1,1,0,Vários,3,2
BRAZIL,121,0;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,2,3,3,2,2,2,3,3,3,3,3,2,1,3,2,2,1,2,3,2,2,2,3,2,3,3,2,2,2,3,3,3,3,3,3,3,Não,,,1;2;,1,1,0,0,3,2;,0,1,0,,3;,0,0,1,0,0,Dourados-MS,2,2
BRAZIL,122,13;,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,1,5,5,3,3,3,5,2,5,2,2,2,2,2,5,2,2,2,2,3,3,4,4,4,3,3,4,4,4,4,4,4,2,4,4,4,4,Não,,,2;1;,1,1,0,0,5,2;,0,1,0,,3;,0,0,1,0,0,Praia Grande- SP,3,2
BRAZIL,123,1;,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,3,4,4,4,2,2,3,4,2,3,4,2,2,4,2,2,2,2,5,5,5,5,6,5,4,4,5,5,4,5,5,4,5,5,5,5,,,,1;2;,1,1,0,0,4,2;,0,1,0,,3;,0,0,1,0,0,Santa Maria/RS,4,1
BRAZIL,124,4;5;6;9;11;13;14;1;,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,,,2,5,5,5,5,5,3,4,5,5,5,5,3,5,3,2,3,2,2,5,3,3,5,5,5,3,3,3,3,3,4,4,4,4,4,4,4,Não,,,2;,0,1,0,0,4,2;,0,1,0,,2;,0,1,0,0,0,Maceió,1,1
BRAZIL,125,9;,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,2,2,5,5,4,3,3,5,5,5,4,5,5,3,5,3,3,4,3,7,2,2,4,6,4,2,2,4,4,2,2,5,2,5,5,5,5,Não,,,2;,0,1,0,0,4,2;,0,1,0,,1,1,0,0,0,0,São Paulo/SP,2,2
